StoryHeight,lat,lon,wayid,sunlight(hours),roofsize(sqft),avg_elec_bill,recommended_panel,recommended_sqft,height
1,42.3125006,-71.4847333,213273124,1262,1004,100,5.25 kW,370,
2,42.2702752,-71.436569,213265393,1415,1321,100,4.75 kW,335,
1,42.3051172,-71.427594,213262953,1430,899,100,5 kW,352,
1,42.3074083,-71.4092723,213254157,1308,1691,100,5 kW,352,
2,42.294613,-71.4363719,213265418,1332,370,100,5.25 kW,370,
16,42.2988958,-71.4220976,323643648,1504,5021,100,4.25 kW,300,
1,42.2903956,-71.4244864,213261854,1426,1674,100,4.5 kW,317,
2,42.3025581,-71.4670638,213271316,1483,793,100,4.5 kW,317,
1.75,42.269415,-71.4371024,213265548,1367,1251,100,5 kW,352,
1,42.3003071,-71.4550285,213269858,1361,1198,100,5.25 kW,370,
2,42.3054626,-71.4258779,213262412,1503,1075,100,4.25 kW,300,
1,42.3105665,-71.4119162,213255356,1238,705,100,5.25 kW,370,
1,42.3083897,-71.3960898,213248979,1475,969,100,4.5 kW,317,
1.75,42.2932388,-71.4079735,213253345,1260,511,100,6.5 kW,458,
1,42.2818825,-71.4410912,213266903,1410,1832,100,4.75 kW,335,
2,42.2807257,-71.4508775,213269154,1328,1938,100,5 kW,352,
2,42.3093171,-71.4226774,213261146,1259,1180,100,5.75 kW,405,
1,42.2785176,-71.407069,213252847,1496,634,100,4.75 kW,335,
1,42.2929372,-71.4052831,213252118,1350,951,100,4.75 kW,335,
2,42.3020131,-71.4102464,213254516,1059,687,100,7.5 kW,529,
2,42.2935489,-71.4336238,213264447,1392,758,100,5.5 kW,388,
1,42.2869768,-71.4448481,213267809,1340,951,100,5 kW,352,
1,42.2765563,-71.4406274,213266773,1237,987,100,5.5 kW,388,
1,42.3106948,-71.3995776,213249870,1175,687,100,5.75 kW,405,
1,42.3087519,-71.4088548,213253948,1443,1392,100,4.5 kW,317,
2.5,42.285548,-71.4216106,213260474,1286,740,100,6 kW,423,
2,42.2863702,-71.4442433,213267727,1486,1163,100,5 kW,352,
2,42.2749129,-71.4025463,213250752,1380,828,100,5 kW,352,
2,42.3023945,-71.42444,213261837,1352,1039,100,4.75 kW,335,
2,42.2874652,-71.4255068,213262240,1431,705,100,5.25 kW,370,
2.25,42.2843772,-71.4072777,213252919,1438,828,100,4.75 kW,335,
2.75,42.2810516,-71.4172041,213258137,1392,669,100,5 kW,352,
2,42.3044627,-71.4125656,213255587,1192,1304,100,6 kW,423,
2,42.2720818,-71.4211583,213259943,1505,493,100,5.25 kW,370,
2.5,42.2721413,-71.41623,213257864,1333,705,100,6 kW,423,
1,42.2709494,-71.4271302,213262869,1408,1656,100,4.75 kW,335,
1,42.2991512,-71.4063964,213252537,1376,722,100,5 kW,352,
2,42.2604622,-71.4200799,213259387,1380,2008,100,4.75 kW,335,
2,42.3088208,-71.4117655,213255256,1344,705,100,5 kW,352,
2,42.2863704,-71.4744378,213271835,1247,1022,100,5.75 kW,405,
1.75,42.2827711,-71.4085765,213253697,1433,300,100,4.25 kW,300,
1,42.310309,-71.4070458,213252926,1257,617,100,5.5 kW,388,
1,42.2783684,-71.3985107,213249469,1371,1533,100,5 kW,352,
2,42.2688716,-71.420996,213259884,1474,370,100,5.25 kW,370,
2,42.2864386,-71.4077532,213253181,1392,511,100,5.25 kW,370,
1,42.3108331,-71.4601302,213270790,1120,1321,100,6 kW,423,
1,42.3008943,-71.4409305,213266881,1085,529,100,7.5 kW,529,
2,42.2797204,-71.4519907,213269311,1328,2167,100,5 kW,352,
2.5,42.2966433,-71.4074169,213253040,1071,846,100,6.75 kW,476,
2,42.2736134,-71.4258083,213262344,1495,1586,100,4.25 kW,300,
2,42.3068965,-71.4834812,213273001,1328,1779,100,5 kW,352,
1,42.2862623,-71.4691044,213271420,1196,2555,100,5.75 kW,405,
2,42.3059301,-71.4224455,213260882,1077,1128,100,7.25 kW,511,
2,42.2809553,-71.450692,213269125,1430,1727,100,4.75 kW,335,
2.5,42.2684935,-71.4206829,213259652,1388,1004,100,5 kW,352,
1,42.2659854,-71.4275013,213262978,1128,1092,100,6.25 kW,440,
1,42.2851032,-71.4440114,213267688,1281,1039,100,5.25 kW,370,
1,42.2781947,-71.4165892,213257991,1412,3066,100,4.5 kW,317,
1.5,42.2921425,-71.432557,213264182,1251,458,100,6.5 kW,458,
2.5,42.272376,-71.393534,213248518,1409,1022,100,4.75 kW,335,
1,42.2781947,-71.4165892,213257991,1412,3066,100,4.5 kW,317,
1,42.305041,-71.4262489,213262622,1400,793,100,5 kW,352,
1,42.3091257,-71.383226,471919338,1373,669,100,5 kW,352,
1.75,42.2703643,-71.437659,213265820,1280,863,100,5.5 kW,388,
2.25,42.2886453,-71.4261098,213262502,1408,810,100,5.75 kW,405,
2,42.3022366,-71.4053927,213252182,1355,846,100,5 kW,352,
1,42.3002459,-71.4118393,213255262,1482,1110,100,4.5 kW,317,
2,42.2913183,-71.4835739,213273008,1157,916,100,6.5 kW,458,
1,42.2758492,-71.4384011,213265973,1200,1057,100,6 kW,423,
2,42.2889913,-71.4152212,213257491,1018,529,100,7.5 kW,529,
2.5,42.272957,-71.4157662,213257664,1410,511,100,5 kW,352,
1,42.3041681,-71.4055846,213252250,1146,1128,100,6.25 kW,440,
2,42.3031255,-71.4096898,213254283,880,529,100,7.5 kW,529,
1,42.3120565,-71.4744842,213271840,1393,1956,100,4.75 kW,335,
2,42.3141803,-71.4691508,213271432,1091,2378,100,6.25 kW,440,
1,42.3086133,-71.4540777,213269719,1431,775,100,4.75 kW,335,
1,42.2720677,-71.4351544,213264902,1158,775,100,6 kW,423,
1.5,42.3005217,-71.4065819,213252635,1241,282,100,4 kW,282,
1.75,42.2877558,-71.4524081,213269378,1098,1973,100,6.25 kW,440,
2,42.26751,-71.421395,213259974,1181,652,100,6.5 kW,458,
2,42.3057559,-71.4484426,213268679,1072,1339,100,6.25 kW,440,
1,42.3143788,-71.4828319,213272914,1291,1568,100,5.25 kW,370,
2,42.2669097,-71.4210076,213259835,1314,810,100,5.25 kW,370,
1.75,42.2925294,-71.4076256,213253191,1472,599,100,4.5 kW,317,
1,42.2783435,-71.456675,213270133,1273,1533,100,5.25 kW,370,
2,42.2840967,-71.477545,213272191,1230,1004,100,5.75 kW,405,
1.75,42.271281,-71.393066,213248464,1428,634,100,5 kW,352,
1,42.3088876,-71.4069994,213252813,1331,1163,100,5 kW,352,
1.75,42.3006968,-71.4480599,213268620,1066,388,100,5.5 kW,388,
2.6,42.2796044,-71.4156734,213257628,1340,1128,100,5.25 kW,370,
2,42.2789751,-71.45533,213269904,1281,1198,100,5.25 kW,370,
2,42.3102811,-71.4136557,213256651,1101,881,100,6.5 kW,458,
2,42.3104908,-71.4740204,213271813,1217,317,100,4.5 kW,317,
2,42.311276,-71.3997168,213249918,1045,1339,100,6.75 kW,476,
1.75,42.3141467,-71.459365,213270540,1033,916,100,7 kW,493,
2,42.2686364,-71.4230949,213261315,1408,388,100,5.5 kW,388,
1.5,42.2729692,-71.4380417,213265889,1402,370,100,5 kW,352,
2,42.2740137,-71.4038452,213251506,1414,969,100,4.75 kW,335,
2,42.2860705,-71.4207293,213259737,1386,423,100,5.25 kW,370,
1,42.2670371,-71.42444,213261826,1387,1092,100,5 kW,352,
2,42.2838685,-71.4069066,213252771,1325,1022,100,5 kW,352,
1.75,42.270683,-71.4012939,213250356,1441,370,100,5.25 kW,370,
2.5,42.2907055,-71.4082473,213253496,1324,493,100,6.5 kW,458,
1.75,42.2993962,-71.4063036,213252476,1371,705,100,5 kW,352,
2.75,42.2869796,-71.4671565,213271315,1331,2255,100,5 kW,352,
2,42.3019775,-71.4104783,213254599,1326,687,100,5.75 kW,405,
1,42.2756537,-71.439236,213266152,1317,1409,100,5 kW,352,
1,42.2781947,-71.4165892,213257991,1412,3066,100,4.5 kW,317,
2,42.3154755,-71.4245791,213261888,,,,,,
1,42.2935305,-71.421054,213259870,1452,863,100,4.75 kW,335,
2.5,42.2699997,-71.4210076,213259898,1211,810,100,5.75 kW,405,
2,42.295663,-71.4108958,213254849,1412,722,100,5.5 kW,388,
1,42.3075205,-71.4531038,213269490,1272,1304,100,5.5 kW,388,
2,42.287245,-71.4024683,213250709,1136,1022,100,6.25 kW,440,
1,42.3072038,-71.4056078,213252184,1175,1903,100,5.75 kW,405,
2,42.3084894,-71.3979854,213249258,1415,581,100,5 kW,352,
1,42.2807242,-71.4541009,213269707,1312,1797,100,5 kW,352,
2,42.3089065,-71.407556,213253202,1202,810,100,6.25 kW,440,
2,42.278043,-71.4470744,213268327,1280,1339,100,5.75 kW,405,
2.25,42.3092064,-71.398546,213249432,1453,1004,100,4.5 kW,317,
1,42.2943739,-71.4356646,213265110,1246,1269,100,5.75 kW,405,
2.25,42.2880373,-71.4091331,213253988,1401,916,100,4.75 kW,335,
1,42.3080913,-71.4080199,213253400,1455,1550,100,4.5 kW,317,
2,42.3060886,-71.4206133,213259618,1099,1216,100,6.25 kW,440,
2,42.2813368,-71.4578809,213270265,1211,951,100,6.25 kW,440,
2,42.2720569,-71.412612,213255614,1257,511,100,6 kW,423,
2,42.3027151,-71.40635,213252549,1282,1004,100,5.25 kW,370,
1,42.2884742,-71.428313,138802844,1415,5409,100,4.75 kW,335,
2,42.2990345,-71.4337165,213264530,1237,88,100,1.25 kW,88,
1,42.3148842,-71.4827392,213272941,1343,1550,100,5 kW,352,
2,42.2888054,-71.4061645,213252458,1392,881,100,4.75 kW,335,
2,42.2690167,-71.4230465,213261366,1449,1480,100,4.75 kW,335,
1,42.3036468,-71.4161373,213257791,1161,722,100,5.75 kW,405,
1,42.289134,-71.443503,213267568,1451,687,100,5.5 kW,388,
2,42.2612474,-71.421657,213260490,1391,617,100,5.25 kW,370,
1.75,42.3125388,-71.4390505,213266134,1222,493,100,6.5 kW,458,
1.75,42.2719659,-71.3973974,213249160,1304,705,100,5.25 kW,370,
2.5,42.3129848,-71.4014795,213250390,1431,951,100,4.75 kW,335,
2,42.2837597,-71.4115915,213255188,1384,740,100,5.5 kW,388,
2.5,42.2706522,-71.41623,213257836,1429,775,100,4.75 kW,335,
2,42.3119205,-71.3890245,213247972,1377,12949,100,4.75 kW,335,
2.5,42.2791651,-71.4134933,213256679,1352,581,100,5.25 kW,370,
1,42.2761228,-71.4403723,213266685,1392,1586,100,4.75 kW,335,
2,42.3059892,-71.4234659,213261485,1473,1815,100,4.5 kW,317,
1,42.3119053,-71.4847333,213273149,1443,1339,100,4.75 kW,335,
1,42.2675813,-71.4113944,213255077,1367,529,100,5 kW,352,
1,42.3148386,-71.4293334,213263423,986,1374,100,7 kW,493,
2.5,42.3020719,-71.442761,213267323,1425,969,100,4.75 kW,335,
2,42.3051369,-71.425043,213262080,1116,1727,100,6.25 kW,440,
2,42.3000905,-71.4226774,213261194,1415,722,100,5.75 kW,405,
1,42.2656066,-71.4210076,213259897,1388,828,100,5 kW,352,
1,42.3096076,-71.4015258,213250399,1315,828,100,5 kW,352,
2,42.3097849,-71.464884,213271144,1067,1674,100,6.5 kW,458,
1.75,42.2883538,-71.4374051,213265709,1268,969,100,5.5 kW,388,
1,42.2934989,-71.4284289,213263256,1359,1198,100,4.75 kW,335,
1,42.2884251,-71.4447229,213267796,1432,1286,100,4.5 kW,317,
2,42.3146662,-71.4812088,213272621,1245,1691,100,5.5 kW,388,
1,42.3094495,-71.4454974,213267984,1315,1956,100,5 kW,352,
2,42.3100546,-71.4293102,213263413,1238,1674,100,6 kW,423,
1,42.3106732,-71.4757827,213272041,1497,1321,100,4.5 kW,317,
1,42.288802,-71.4443055,213267746,1224,1022,100,5.75 kW,405,
1,42.2778771,-71.4134701,213256694,1417,3207,100,4.75 kW,335,
2,42.2997266,-71.4538922,213269706,1471,1180,100,4.5 kW,317,
1,42.274406,-71.4035205,213251151,1408,1392,100,4.75 kW,335,
2,42.2721988,-71.426072,213262550,1152,564,100,6 kW,423,
1.5,42.2872182,-71.4080199,213253422,1364,810,100,5 kW,352,
1,42.2785669,-71.4120322,213254900,1369,3312,100,4.75 kW,335,
1,42.302085,-71.4447321,213267812,1213,1991,100,5.75 kW,405,
2,42.2802081,-71.4560257,213270014,1106,1445,100,6.25 kW,440,
1,42.3107556,-71.4550981,213269885,1276,1304,100,5.25 kW,370,
2,42.2769979,-71.4535212,213269570,1019,1075,100,6.75 kW,476,
1,42.2859164,-71.4449061,213267811,1228,969,100,5.75 kW,405,
1,42.299677,-71.4542633,213269745,1459,1251,100,4.75 kW,335,
2,42.2909467,-71.4824609,213272823,1444,1885,100,4.5 kW,317,
2,42.2895741,-71.4160909,213257793,1403,599,100,5.25 kW,370,
2,42.2741039,-71.4201727,213259455,1235,899,100,5.5 kW,388,
1,42.3114815,-71.4824145,213272835,1413,1092,100,5 kW,352,
2,42.280505,-71.4134933,213256626,1214,828,100,6 kW,423,
2.5,42.2842178,-71.4143283,213257060,1266,1004,100,5.75 kW,405,
2,42.2681073,-71.4364067,213265279,991,1586,100,7 kW,493,
1,42.3088825,-71.4576953,213270257,1331,1533,100,5 kW,352,
2,42.2785269,-71.4136766,213256755,1125,141,100,2 kW,141,
1.5,42.311162,-71.4045873,213251761,1082,211,100,3 kW,211,
1,42.3102895,-71.3949389,213248808,1433,899,100,4.5 kW,317,
2.5,42.2817193,-71.4136325,213256749,1331,846,100,5.75 kW,405,
1,42.2715227,-71.4416942,213267046,1526,1022,100,4.25 kW,300,
2,42.270311,-71.4164156,213257964,1414,1304,100,4.75 kW,335,
1,42.3028901,-71.4153951,213257513,1434,1251,100,4.75 kW,335,
1,42.2879607,-71.4462008,213268057,1429,793,100,4.5 kW,317,
1,42.3048931,-71.4008069,464811631,1378,100777,100,4.5 kW,317,
1.5,42.2680236,-71.4227702,213261229,1343,1550,100,5 kW,352,
2,42.2829338,-71.4094926,213254254,1133,493,100,7 kW,493,
1,42.3093667,-71.4116379,213255208,1203,916,100,6 kW,423,
1,42.3120062,-71.4806522,213272489,1112,1198,100,6.5 kW,458,
1,42.3106106,-71.4834558,213273004,1217,1251,100,5.5 kW,388,
2.75,42.2876172,-71.4097361,213254337,1395,652,100,5.25 kW,370,
1,42.3066348,-71.4093187,213254161,1120,1498,100,6.25 kW,440,
2,42.2795522,-71.403109,213250997,1498,1163,100,4.75 kW,335,
1.75,42.2814605,-71.4105077,213254701,1373,599,100,6 kW,423,
2,42.3047508,-71.4240689,213261757,1486,1586,100,4.75 kW,335,
1,42.2927426,-71.4343659,213264692,1049,370,100,5.25 kW,370,
1.75,42.2922404,-71.4087018,213253840,1209,617,100,6.5 kW,458,
1.75,42.3004027,-71.4183173,213258590,1126,564,100,6.5 kW,458,
1,42.2740891,-71.4104087,213254655,1406,987,100,5.25 kW,370,
2.5,42.2722694,-71.4263417,213262639,1496,705,100,4.5 kW,317,
2.5,42.2736107,-71.4112205,213254953,1365,951,100,5 kW,352,
1,42.2930867,-71.4729189,213271729,1287,1938,100,5.25 kW,370,
2,42.3163168,-71.4589939,213270408,911,846,100,7.5 kW,529,
2,42.3020274,-71.4892085,213273314,1395,11663,100,4.5 kW,317,
1,42.303601,-71.4402832,213266556,1258,1180,100,6 kW,423,
2,42.2820779,-71.4413695,213266996,1166,1515,100,6 kW,423,
2,42.3023664,-71.4650232,213271148,1342,1603,100,5 kW,352,
1,42.2742071,-71.4468425,213268289,1349,1075,100,5 kW,352,
1,42.2883362,-71.4269832,213262795,1375,1075,100,5 kW,352,
1,42.3074577,-71.4582983,213270322,1328,863,100,5 kW,352,
1,42.3017625,-71.4191058,213258983,1187,652,100,5.75 kW,405,
1,42.303731,-71.4079735,213253371,866,370,100,5.25 kW,370,
2.5,42.2908893,-71.4061645,213252466,1258,282,100,4 kW,282,
1,42.3100729,-71.4276404,213262969,1311,1339,100,5 kW,352,
1,42.3127161,-71.4846869,213273127,1378,1163,100,5 kW,352,
2.5,42.3095727,-71.4830174,213272960,1487,899,100,4.5 kW,317,
1,42.3072823,-71.4082982,213253516,1429,934,100,4.75 kW,335,
4,42.2982202,-71.4155245,213257478,1383,4581,100,4.75 kW,335,
1,42.2880444,-71.4464791,213268254,1428,1233,100,4.5 kW,317,
2,42.278431,-71.4540777,213269716,1058,1374,100,6.25 kW,440,
1,42.3146894,-71.4047729,213251810,1273,1621,100,5.25 kW,370,
1.75,42.2702164,-71.3973974,213249172,1331,634,100,5.25 kW,370,
1,42.2924464,-71.4412768,213266963,1426,863,100,4.75 kW,335,
1,42.3159055,-71.457533,213270222,754,987,100,9.5 kW,669,
1,42.2868897,-71.4015027,213250369,1369,916,100,4.75 kW,335,
1,42.266466,-71.4203582,213259562,1488,846,100,4.25 kW,300,
1,42.2939195,-71.4356182,213265127,1460,881,100,4.75 kW,335,
2.5,42.272433,-71.421012,213259874,1277,634,100,5.75 kW,405,
2,42.2721635,-71.4406274,213266709,1347,916,100,5 kW,352,
2,42.2880208,-71.4406274,213266813,1153,951,100,5.75 kW,405,
1.75,42.2726417,-71.4352471,213264946,1215,546,100,6.5 kW,458,
2,42.2968376,-71.4214714,213260413,1314,1022,100,5.25 kW,370,
2,42.273878,-71.438969,213266132,1338,564,100,6.5 kW,458,
1,42.2779664,-71.4388185,213266111,1427,828,100,4.5 kW,317,
1.5,42.2706737,-71.3925732,213248366,1392,740,100,4.75 kW,335,
1,42.307481,-71.4090404,213253893,1312,1445,100,5 kW,352,
1.75,42.2764092,-71.4375199,213265784,1424,775,100,4.75 kW,335,
1.75,42.26074,-71.4215178,213260386,1350,740,100,5 kW,352,
1,42.2781947,-71.4165892,213257991,1412,3066,100,4.5 kW,317,
2.5,42.2738576,-71.4124729,213255609,1215,1233,100,6.25 kW,440,
2,42.309511,-71.4120554,213255337,1396,863,100,5 kW,352,
2,42.2677303,-71.4201263,213259362,1425,529,100,6.5 kW,458,
1,42.3058342,-71.4603853,213270816,1252,1286,100,5.25 kW,370,
2,42.2699746,-71.4270803,213262829,1397,1198,100,4.75 kW,335,
1,42.2781947,-71.4165892,213257991,1412,3066,100,4.5 kW,317,
1,42.3055572,-71.4084373,213253606,1165,846,100,6 kW,423,
2,42.2838468,-71.4210076,213259816,1481,1568,100,4.75 kW,335,
1,42.3143206,-71.4575098,213270237,1028,916,100,6.75 kW,476,
1,42.3132992,-71.480374,213272400,943,599,100,8.5 kW,599,
1,42.2761811,-71.4390505,213266139,1375,881,100,5 kW,352,
1,42.3076011,-71.4819044,213272711,1440,810,100,4.75 kW,335,
2,42.3148723,-71.4234195,213261502,,,,,,
1.5,42.3134067,-71.4386794,213266085,1206,722,100,5.75 kW,405,
1.75,42.2877964,-71.4405492,213266707,1208,388,100,5.5 kW,388,
1,42.3061477,-71.4184101,213258606,1122,1304,100,6 kW,423,
16,42.2754901,-71.4063268,213252602,1402,5092,100,4.5 kW,317,
1.75,42.2932197,-71.4063036,213252478,1480,405,100,4.75 kW,335,
2.5,42.2798037,-71.4020245,213250601,1219,405,100,5.75 kW,405,
3,42.2793019,-71.4149776,213257413,1466,1674,100,4.5 kW,317,
1,42.2752003,-71.4337397,137705678,1384,9038,100,4.75 kW,335,
2.5,42.2712299,-71.3996704,213249931,1514,546,100,4.5 kW,317,
1,42.2807845,-71.4394215,213266211,1240,1145,100,5.25 kW,370,
2,42.2898123,-71.4032885,213251130,1278,581,100,6 kW,423,
2,42.2940839,-71.4345978,213264746,1449,934,100,5.25 kW,370,
1,42.3142073,-71.4081126,213253514,1124,1092,100,6 kW,423,
1,42.2897811,-71.4758059,213272067,1162,1498,100,5.75 kW,405,
2,42.2786528,-71.4538458,213269681,925,546,100,7.75 kW,546,
1,42.2799588,-71.4451728,213267895,932,881,100,7.75 kW,546,
1,42.3036986,-71.4558402,213269969,1066,1198,100,6.5 kW,458,
2,42.2950142,-71.435711,213265124,1274,1057,100,5.25 kW,370,
2,42.2892541,-71.4215178,213260383,1302,229,100,3.25 kW,229,
1,42.3087713,-71.4158589,213257739,1284,1321,100,5.25 kW,370,
2.75,42.2810848,-71.4122873,213255441,1242,863,100,5.5 kW,388,
2,42.270522,-71.4167866,213258023,1433,1462,100,4.5 kW,317,
2,42.2854231,-71.4099681,213254411,1238,599,100,6.25 kW,440,
2,42.2995657,-71.452037,213269335,1298,987,100,5.5 kW,388,
1,42.2998966,-71.4446626,213267779,1112,476,100,6.75 kW,476,
2.5,42.288728,-71.4240457,213261762,1415,1832,100,4.75 kW,335,
1,42.313742,-71.4600607,213270793,1154,1075,100,6 kW,423,
1,42.2901275,-71.4047265,213251836,1301,1180,100,5.5 kW,388,
2,42.2921232,-71.4253213,213262197,1226,669,100,6.25 kW,440,
1,42.2714629,-71.428197,213263158,1412,969,100,4.75 kW,335,
1,42.2641005,-71.4307017,213263713,1366,1339,100,4.75 kW,335,
1,42.3023827,-71.4088084,213253910,1215,687,100,6 kW,423,
1,42.3070786,-71.4131918,213256485,1132,1128,100,6 kW,423,
1,42.308576,-71.4551909,213269881,1261,1145,100,5.25 kW,370,
2.5,42.2873284,-71.4229093,213261230,1314,634,100,5.5 kW,388,
2.5,42.2883052,-71.4220744,213260722,1357,300,100,4.25 kW,300,
2,42.2900073,-71.42509,213262126,1337,634,100,5.5 kW,388,
2,42.3052391,-71.4434567,213267543,1335,687,100,5.75 kW,405,
2,42.2724411,-71.4409521,213266895,1456,1409,100,4.5 kW,317,
2,42.2894234,-71.4411144,213266919,1444,1057,100,4.75 kW,335,
2,42.2820497,-71.4599215,213270657,1103,2061,100,6.25 kW,440,
2,42.2713057,-71.4203582,213259558,1264,617,100,6 kW,423,
2.5,42.3035957,-71.4458685,213268015,1355,934,100,5 kW,352,
2.5,42.2736052,-71.4147457,213257318,1425,1586,100,4.75 kW,335,
2,42.295554,-71.437567,213265796,1468,599,100,4.75 kW,335,
2,42.2812563,-71.4500427,213268998,1251,1779,100,5.5 kW,388,
2,42.2840631,-71.4523617,213269397,1190,1286,100,5.75 kW,405,
2.5,42.2727839,-71.3993921,213249847,1247,352,100,5 kW,352,
1.75,42.3040569,-71.4628898,213271005,1321,1603,100,5 kW,352,
1,42.3120486,-71.4047729,213251885,1246,1092,100,5.75 kW,405,
1,42.3000831,-71.4549126,213269865,1249,1392,100,5.25 kW,370,
1.5,42.3023182,-71.4107523,213254723,1430,1233,100,4.5 kW,317,
1,42.3127689,-71.4077416,213253222,1379,1004,100,4.75 kW,335,
1,42.3021252,-71.408159,213253397,1197,775,100,6 kW,423,
1,42.3147064,-71.4852434,213273213,1416,705,100,5.5 kW,388,
2,42.3055886,-71.4171809,213258264,1356,1163,100,5 kW,352,
1.75,42.288705,-71.435359,213265004,1259,529,100,6 kW,423,
1,42.2834617,-71.450321,213269049,1372,2731,100,4.75 kW,335,
2,42.270001,-71.4178999,213258434,1423,564,100,6 kW,423,
1.75,42.3030105,-71.423118,213261359,1245,2061,100,5.5 kW,388,
3,42.2850526,-71.4220976,213260757,1469,5867,100,4.5 kW,317,
2.5,42.28802,-71.4228166,213261201,1332,1022,100,5.25 kW,370,
1.25,42.2707674,-71.3942431,213248687,1033,899,100,7 kW,493,
2,42.2728944,-71.3960522,213248957,1367,1216,100,5 kW,352,
2,42.309053,-71.4761074,213272076,1354,1515,100,5 kW,352,
2.5,42.2875053,-71.4086229,213253741,1447,899,100,5 kW,352,
2,42.2941661,-71.4368705,213265550,1188,335,100,4.75 kW,335,
1,42.3141885,-71.407556,213253083,1368,1180,100,5.25 kW,370,
2,42.2862095,-71.4106638,213254699,1374,1039,100,4.75 kW,335,
1,42.2696556,-71.4247834,213262056,1353,7012,100,4.75 kW,335,
2,42.3154097,-71.4290783,213263353,896,335,100,4.75 kW,335,
2,42.3072119,-71.4628434,213270992,1328,1885,100,5 kW,352,
2,42.2702257,-71.4246951,213261948,1260,881,100,6.25 kW,440,
1,42.2925645,-71.4212859,213259981,1318,1163,100,5.25 kW,370,
2.5,42.2870432,-71.4085301,213253749,1440,546,100,5.25 kW,370,
2.25,42.2878248,-71.4149776,213257398,1350,846,100,5.25 kW,370,
2,42.2836501,-71.4140499,213257031,1389,1251,100,5 kW,352,
2.5,42.2726615,-71.4204603,213259556,1319,1374,100,5 kW,352,
2.5,42.2709267,-71.4107851,213254821,1394,1621,100,4.75 kW,335,
1,42.2703535,-71.4215642,213260461,1161,1163,100,6 kW,423,
1,42.3052279,-71.4564199,213270070,1413,1480,100,4.75 kW,335,
2,42.2892833,-71.4127976,213255971,1197,775,100,5.75 kW,405,
1.75,42.2927798,-71.4332527,213264414,1269,564,100,6 kW,423,
2,42.272065,-71.4170533,213258109,1417,652,100,5 kW,352,
1,42.3092565,-71.4013171,213250382,1057,934,100,6.75 kW,476,
2.5,42.2677336,-71.410803,213254831,1269,669,100,5.75 kW,405,
2,42.294392,-71.4284289,213263195,1475,810,100,4.5 kW,317,
2,42.3085012,-71.4654406,213271193,1514,1868,100,4.25 kW,300,
2.5,42.2761006,-71.4138644,213256879,1449,669,100,4.5 kW,317,
1,42.2984104,-71.4143051,213257030,1377,3488,100,4.75 kW,335,
1,42.3128104,-71.4157662,213257667,1263,1022,100,5.5 kW,388,
2,42.3020082,-71.4365922,213265461,971,951,100,7.25 kW,511,
1,42.2784715,-71.4062806,213252452,1412,4475,100,4.5 kW,317,
2,42.2874977,-71.4043554,213251692,1411,634,100,4.75 kW,335,
2,42.3003238,-71.4395375,213266281,1523,3189,100,4.25 kW,300,
2,42.3048641,-71.4125192,213255613,1306,1180,100,5.25 kW,370,
1,42.2781947,-71.4165892,213257991,1412,3066,100,4.5 kW,317,
2,42.3047066,-71.4540777,213269723,1179,529,100,6.25 kW,440,
1,42.2855782,-71.4416014,213267032,1434,1145,100,4.75 kW,335,
2.6,42.2839723,-71.4121945,213255406,1310,881,100,5.5 kW,388,
1,42.2801431,-71.3995811,213249910,1338,3101,100,5 kW,352,
